fecha,departamento,municipio,dia,hora,barrio,zona,clase de sitio,arma empleada,móvil agresor,móvil victima,cantidad,tipo
2012-03-20,CESAR,VALLEDUPAR (CT),Martes,15:30:00,FUNDADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-03-21,CESAR,VALLEDUPAR (CT),Miércoles,06:50:00,AMANECERES DEL VALLE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-03-21,CESAR,VALLEDUPAR (CT),Miércoles,08:00:00,-,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-03-21,CESAR,VALLEDUPAR (CT),Miércoles,15:06:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-03-23,CESAR,VALLEDUPAR (CT),Viernes,10:00:00,-,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADO,NO REPORTADO,1,H
2012-03-23,CESAR,VALLEDUPAR (CT),Viernes,12:53:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-03-24,CESAR,VALLEDUPAR (CT),Sábado,06:25:00,ALAMOS II,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-03-27,CESAR,VALLEDUPAR (CT),Martes,20:26:00,URB.POPULANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-03-27,CESAR,VALLEDUPAR (CT),Martes,20:26:00,URB.POPULANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,2,H
2012-03-31,CESAR,VALLEDUPAR (CT),Sábado,21:06:00,INV. TIERRA PROMETIDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-04,CESAR,VALLEDUPAR (CT),Miércoles,18:20:00,FRANCISCO DE PAULA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-06,CESAR,VALLEDUPAR (CT),Viernes,06:15:00,1º DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-10,CESAR,VALLEDUPAR (CT),Martes,06:25:00,LOS MAYALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-11,CESAR,VALLEDUPAR (CT),Miércoles,08:23:00,PANAMA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-14,CESAR,VALLEDUPAR (CT),Sábado,20:35:00,25 DE DICIEMBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-04-18,CESAR,VALLEDUPAR (CT),Miércoles,12:30:00,VILLA FUENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,H
2012-04-18,CESAR,VALLEDUPAR (CT),Miércoles,12:30:00,VILLA FUENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,H
2012-04-25,CESAR,VALLEDUPAR (CT),Miércoles,11:10:00,-,RURAL,POTREROS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-05-07,CESAR,VALLEDUPAR (CT),Lunes,00:01:00,VILLA JAIDITH,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-05-10,CESAR,VALLEDUPAR (CT),Jueves,20:00:00,CASIMIRO MASTRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-05-11,CESAR,VALLEDUPAR (CT),Viernes,20:25:00,GARUPAL I,URBANA,ALMACENES,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-05-13,CESAR,VALLEDUPAR (CT),Domingo,03:40:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-05-16,CESAR,VALLEDUPAR (CT),Miércoles,20:25:00,1º DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-05-24,CESAR,VALLEDUPAR (CT),Jueves,17:31:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,H
2012-06-07,CESAR,VALLEDUPAR (CT),Jueves,17:00:00,MANANTIAL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,NO REPORTADO,1,H
2012-06-07,CESAR,VALLEDUPAR (CT),Jueves,22:10:00,SAN JERONIMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-13,CESAR,VALLEDUPAR (CT),Miércoles,18:40:00,URB.VILLA DARIANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-13,CESAR,VALLEDUPAR (CT),Miércoles,18:40:00,URB.VILLA DARIANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-14,CESAR,VALLEDUPAR (CT),Jueves,19:20:00,EL PARAMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-24,CESAR,VALLEDUPAR (CT),Domingo,10:20:00,-,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-25,CESAR,VALLEDUPAR (CT),Lunes,04:45:00,LOS MAYALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-06-26,CESAR,VALLEDUPAR (CT),Martes,13:13:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2012-07-02,CESAR,VALLEDUPAR (CT),Lunes,08:00:00,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-07-07,CESAR,VALLEDUPAR (CT),Sábado,08:20:00,-,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-07-10,CESAR,VALLEDUPAR (CT),Martes,20:35:00,SABANAS DEL VALLE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-07-11,CESAR,VALLEDUPAR (CT),Miércoles,11:50:00,-,URBANA,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-07-12,CESAR,VALLEDUPAR (CT),Jueves,00:30:00,LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-07-15,CESAR,VALLEDUPAR (CT),Domingo,10:40:00,-,RURAL,CARRETERA,PUNZANTES,A PIE,A PIE,1,H
2012-07-22,CESAR,VALLEDUPAR (CT),Domingo,20:50:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-07-23,CESAR,VALLEDUPAR (CT),Lunes,13:30:00,SABANAS DEL VALLE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-07-29,CESAR,VALLEDUPAR (CT),Domingo,03:40:00,VILLA JAIDITH,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,1,H
2012-08-05,CESAR,VALLEDUPAR (CT),Domingo,03:37:00,LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-08-06,CESAR,VALLEDUPAR (CT),Lunes,06:15:00,-,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-08-08,CESAR,VALLEDUPAR (CT),Miércoles,04:20:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,1,H
2012-08-08,CESAR,VALLEDUPAR (CT),Miércoles,04:20:00,EL CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,1,H
2012-08-18,CESAR,VALLEDUPAR (CT),Sábado,19:35:00,1º DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-08-19,CESAR,VALLEDUPAR (CT),Domingo,13:50:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2012-08-28,CESAR,VALLEDUPAR (CT),Martes,12:35:00,GUATAPURI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,1,H
2012-08-28,CESAR,VALLEDUPAR (CT),Martes,12:35:00,INV.BRISAS DE LA POPA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,1,H
2012-08-28,CESAR,VALLEDUPAR (CT),Martes,15:50:00,VILLA FUENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2012-09-01,CESAR,VALLEDUPAR (CT),Sábado,21:08:00,25 DE DICIEMBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-09-02,CESAR,VALLEDUPAR (CT),Domingo,09:40:00,LAS FLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-09-12,CESAR,VALLEDUPAR (CT),Miércoles,07:15:00,LOS CACIQUES,URBANA,BILLARES,ARMA BLANCA,A PIE,A PIE,1,H
2012-09-21,CESAR,VALLEDUPAR (CT),Viernes,16:00:00,LA GRANJA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-09-29,CESAR,VALLEDUPAR (CT),Sábado,23:15:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-10-01,CESAR,VALLEDUPAR (CT),Lunes,08:00:00,LOPERENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-10-06,CESAR,VALLEDUPAR (CT),Sábado,23:50:00,FUNDADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2012-10-07,CESAR,VALLEDUPAR (CT),Domingo,01:00:00,MAREIGUA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-10-09,CESAR,VALLEDUPAR (CT),Martes,13:45:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-10-18,CESAR,VALLEDUPAR (CT),Jueves,19:50:00,SAN MARTIN,URBANA,PARQUES,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-10-20,CESAR,VALLEDUPAR (CT),Sábado,17:35:00,FUNDADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-10-30,CESAR,VALLEDUPAR (CT),Martes,22:22:00,VILLA JAIDITH,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,1,H
2012-10-30,CESAR,VALLEDUPAR (CT),Martes,22:27:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-11-07,CESAR,VALLEDUPAR (CT),Miércoles,19:08:00,LOS MAYALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-11-08,CESAR,VALLEDUPAR (CT),Jueves,20:30:00,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-11-10,CESAR,VALLEDUPAR (CT),Sábado,00:50:00,VALLE MESA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-11-11,CESAR,VALLEDUPAR (CT),Domingo,21:10:00,NUEVO MILENIO,URBANA,NO DEFINIDO,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-11-17,CESAR,VALLEDUPAR (CT),Sábado,23:55:00,NUEVO MILENIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,1,H
2012-11-21,CESAR,VALLEDUPAR (CT),Miércoles,20:15:00,URB.POPULANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,1,H
2012-11-21,CESAR,VALLEDUPAR (CT),Miércoles,20:15:00,URB.POPULANDIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,1,H
2012-12-02,CESAR,VALLEDUPAR (CT),Domingo,04:20:00,LOS CACIQUES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-12-07,CESAR,VALLEDUPAR (CT),Viernes,22:50:00,INV. TIERRA PROMETIDA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-12-09,CESAR,VALLEDUPAR (CT),Domingo,12:45:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,1,H
2012-12-15,CESAR,VALLEDUPAR (CT),Sábado,00:45:00,LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2012-12-17,CESAR,VALLEDUPAR (CT),Lunes,03:30:00,DIVINO NIÑO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2013-01-01,CESAR,VALLEDUPAR (CT),Martes,19:20:00,TOBIAS DAZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-01-19,CESAR,VALLEDUPAR (CT),Sábado,13:40:00,LA CASTELLANA,RURAL,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,H
2013-01-26,CESAR,VALLEDUPAR (CT),Sábado,08:10:00,URB.DON ALBERTO,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-01-30,CESAR,VALLEDUPAR (CT),Miércoles,22:15:00,INV. TIERRA PROMETIDA,URBANA,BODEGAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-01-30,CESAR,VALLEDUPAR (CT),Miércoles,07:55:00,-,RURAL,CARCELES,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-02,CESAR,VALLEDUPAR (CT),Sábado,20:31:00,LA MANUELITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2013-02-11,CESAR,VALLEDUPAR (CT),Lunes,17:20:00,LOS CACIQUES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-12,CESAR,VALLEDUPAR (CT),Martes,02:15:00,MAREIGUA,URBANA,VIAS PUBLICAS,CORTANTES,A PIE,A PIE,1,H
2013-02-12,CESAR,VALLEDUPAR (CT),Martes,13:35:00,LOS CACIQUES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-12,CESAR,VALLEDUPAR (CT),Martes,06:49:00,INVASION GUASIMALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-15,CESAR,VALLEDUPAR (CT),Viernes,20:57:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-16,CESAR,VALLEDUPAR (CT),Sábado,08:30:00,ALTOS DE PIMIENTA,URBANA,VIAS PUBLICAS,COMBUSTIBLE,A PIE,A PIE,1,H
2013-02-23,CESAR,VALLEDUPAR (CT),Sábado,17:05:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-02-27,CESAR,VALLEDUPAR (CT),Miércoles,12:30:00,MAREIGUA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-02,CESAR,VALLEDUPAR (CT),Sábado,22:54:00,EL PARAMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2013-03-04,CESAR,VALLEDUPAR (CT),Lunes,22:50:00,INV.BRISAS DE LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-06,CESAR,VALLEDUPAR (CT),Miércoles,15:20:00,KENNEDY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2013-03-07,CESAR,VALLEDUPAR (CT),Jueves,22:42:00,FRANCISCO JAVIER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-07,CESAR,VALLEDUPAR (CT),Jueves,22:42:00,FRANCISCO JAVIER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-10,CESAR,VALLEDUPAR (CT),Domingo,06:54:00,LOS MILAGROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-11,CESAR,VALLEDUPAR (CT),Lunes,23:10:00,PONTEVEDRA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR VEHICULO,CONDUCTOR MOTOCICLETA,1,H
2013-03-12,CESAR,VALLEDUPAR (CT),Martes,00:20:00,ENRIQUE PUPO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-03-13,CESAR,VALLEDUPAR (CT),Miércoles,22:20:00,URB.LUIS CARLOS GALAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-04-04,CESAR,VALLEDUPAR (CT),Jueves,19:00:00,INV. TIERRA PROMETIDA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,1,H
2013-04-14,CESAR,VALLEDUPAR (CT),Domingo,02:20:00,VILLA JANETH,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,H
2013-04-23,CESAR,VALLEDUPAR (CT),Martes,00:10:00,SAN JOAQUIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-04-26,CESAR,VALLEDUPAR (CT),Viernes,21:50:00,LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-05-04,CESAR,VALLEDUPAR (CT),Sábado,02:30:00,SAN VICENTE,URBANA,CLINICAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-05-05,CESAR,VALLEDUPAR (CT),Domingo,23:57:00,VILLA MIRIAN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,H
2013-05-19,CESAR,VALLEDUPAR (CT),Domingo,05:35:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,H
2013-06-02,CESAR,VALLEDUPAR (CT),Domingo,02:32:00,1º DE MAYO,URBANA,MONTALLANTAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-02,CESAR,VALLEDUPAR (CT),Domingo,02:32:00,1º DE MAYO,URBANA,MONTALLANTAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-12,CESAR,VALLEDUPAR (CT),Miércoles,10:00:00,VILLA LEONELA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-15,CESAR,VALLEDUPAR (CT),Sábado,20:20:00,NUEVO MILENIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-23,CESAR,VALLEDUPAR (CT),Domingo,12:00:00,EL PROGRESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-23,CESAR,VALLEDUPAR (CT),Domingo,02:40:00,EL PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-27,CESAR,VALLEDUPAR (CT),Jueves,00:15:00,SAN MARTIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-06-30,CESAR,VALLEDUPAR (CT),Domingo,23:45:00,EL CARMEN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,H
2013-07-02,CESAR,VALLEDUPAR (CT),Martes,15:05:00,LA MANUELITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-06,CESAR,VALLEDUPAR (CT),Sábado,22:20:00,1º DE MAYO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-10,CESAR,VALLEDUPAR (CT),Miércoles,17:10:00,LA VICTORIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-12,CESAR,VALLEDUPAR (CT),Viernes,14:40:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-12,CESAR,VALLEDUPAR (CT),Viernes,14:40:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-12,CESAR,VALLEDUPAR (CT),Viernes,14:40:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-13,CESAR,VALLEDUPAR (CT),Sábado,17:30:00,LA NEVADA,URBANA,CANCHA DE FUTBOL,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-14,CESAR,VALLEDUPAR (CT),Domingo,00:59:00,1º DE MAYO,URBANA,NO DEFINIDO,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-20,CESAR,VALLEDUPAR (CT),Sábado,20:15:00,LA NEVADA,URBANA,BILLARES,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-23,CESAR,VALLEDUPAR (CT),Martes,06:50:00,INVASION GUASIMALES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-07-28,CESAR,VALLEDUPAR (CT),Domingo,20:40:00,INV.BRISAS DE LA POPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-08-05,CESAR,VALLEDUPAR (CT),Lunes,20:00:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-08-17,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,5 DE NOVIEMBRE,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,1,H
2013-08-18,CESAR,VALLEDUPAR (CT),Domingo,21:40:00,MAREIGUA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,1,H
2013-08-19,CESAR,VALLEDUPAR (CT),Lunes,13:45:00,KENNEDY,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-08-25,CESAR,VALLEDUPAR (CT),Domingo,16:46:00,LA NEVADA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-08-28,CESAR,VALLEDUPAR (CT),Miércoles,23:32:00,MAREIGUA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-08-29,CESAR,VALLEDUPAR (CT),Jueves,22:06:00,EL PARAMO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-09-01,CESAR,VALLEDUPAR (CT),Domingo,06:10:00,VILLA CLARA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-09-04,CESAR,VALLEDUPAR (CT),Miércoles,07:15:00,SAN FERNANDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,1,H
2013-09-08,CESAR,VALLEDUPAR (CT),Domingo,13:30:00,LA NEVADA,URBANA,CLINICAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,1,H
2013-09-08,CESAR,VALLEDUPAR (CT),Domingo,02:19:00,ALFONSO LOPEZ,URBANA,CLINICAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,1,H
