fecha,departamento,municipio,dia,hora,barrio,zona,clase de sitio,arma empleada,móvil agresor,móvil victima,cantidad,tipo
2012-01-14,CESAR,VALLEDUPAR (CT),Sábado,20:00:00,VILLA DEL ROSARIO,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-15,CESAR,VALLEDUPAR (CT),Domingo,02:00:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-01-15,CESAR,VALLEDUPAR (CT),Domingo,14:15:00,VILLALBA,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-15,CESAR,VALLEDUPAR (CT),Domingo,14:35:00,CENTRO COMERCIAL GUATAPURI,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,1,HC
2012-01-18,CESAR,VALLEDUPAR (CT),Miércoles,02:00:00,CENTRO,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-18,CESAR,VALLEDUPAR (CT),Miércoles,14:35:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-01-25,CESAR,VALLEDUPAR (CT),Miércoles,07:30:00,ALAMOS II,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-01-25,CESAR,VALLEDUPAR (CT),Miércoles,16:40:00,OBRERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-01-26,CESAR,VALLEDUPAR (CT),Jueves,02:00:00,CENTRO,URBANA,PELUQUERIA Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-27,CESAR,VALLEDUPAR (CT),Viernes,15:54:00,TERMINAL DE TRANSPORTES,URBANA,TERMINAL DE TRANSPORTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-01-28,CESAR,VALLEDUPAR (CT),Sábado,01:00:00,OBRERO,URBANA,CONSULTORIOS  ODONTOLOGICOS,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-28,CESAR,VALLEDUPAR (CT),Sábado,02:30:00,OBRERO,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-29,CESAR,VALLEDUPAR (CT),Domingo,02:00:00,CENTRO,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-29,CESAR,VALLEDUPAR (CT),Domingo,02:00:00,LA GRANJA,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-30,CESAR,VALLEDUPAR (CT),Lunes,13:13:00,LAS FLORES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,1,HC
2012-01-30,CESAR,VALLEDUPAR (CT),Lunes,15:00:00,ALTAGRACIA,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-01-30,CESAR,VALLEDUPAR (CT),Lunes,17:00:00,NOVALITO,URBANA,BODEGAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-01-30,CESAR,VALLEDUPAR (CT),Lunes,18:00:00,MERCA BASTOS,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-01,CESAR,VALLEDUPAR (CT),Miércoles,18:20:00,VILLALBA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-03,CESAR,VALLEDUPAR (CT),Viernes,16:20:00,LAS FLORES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-05,CESAR,VALLEDUPAR (CT),Domingo,21:30:00,SAN MARTIN,URBANA,LOCAL COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-02-07,CESAR,VALLEDUPAR (CT),Martes,03:30:00,LA NEVADA,URBANA,PELUQUERIA Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
2012-02-07,CESAR,VALLEDUPAR (CT),Martes,13:40:00,URB.DON ALBERTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,VEHICULO,1,HC
2012-02-10,CESAR,VALLEDUPAR (CT),Viernes,00:00:00,LAS DELICIAS,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-10,CESAR,VALLEDUPAR (CT),Viernes,11:30:00,SANTA RITA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-10,CESAR,VALLEDUPAR (CT),Viernes,14:15:00,NUEVA ESPERANZA,URBANA,OFICINAS,ARMA DE FUEGO,A PIE,NO REPORTADO,1,HC
2012-02-11,CESAR,VALLEDUPAR (CT),Sábado,00:40:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-13,CESAR,VALLEDUPAR (CT),Lunes,13:30:00,-,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-02-14,CESAR,VALLEDUPAR (CT),Martes,16:00:00,FUNDADORES,URBANA,CENTROS RELIGIOSOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-17,CESAR,VALLEDUPAR (CT),Viernes,20:50:00,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,1,HC
2012-02-20,CESAR,VALLEDUPAR (CT),Lunes,08:30:00,CENTRO,URBANA,ALMACENES,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-02-21,CESAR,VALLEDUPAR (CT),Martes,08:00:00,LOPERENA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-21,CESAR,VALLEDUPAR (CT),Martes,18:30:00,SABANAS DEL VALLE,URBANA,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-22,CESAR,VALLEDUPAR (CT),Miércoles,10:20:00,GARUPAL II,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-02-23,CESAR,VALLEDUPAR (CT),Jueves,01:30:00,LA ESPERANZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-24,CESAR,VALLEDUPAR (CT),Viernes,03:00:00,CENTRO,URBANA,SECTOR COMERCIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-25,CESAR,VALLEDUPAR (CT),Sábado,05:00:00,SIMON BOLIVAR,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-02-25,CESAR,VALLEDUPAR (CT),Sábado,08:45:00,1º DE MAYO,URBANA,ALMACENES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-03-02,CESAR,VALLEDUPAR (CT),Viernes,01:30:00,SIMON BOLIVAR,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-02,CESAR,VALLEDUPAR (CT),Viernes,02:30:00,LOS CEREZOS,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-04,CESAR,VALLEDUPAR (CT),Domingo,00:00:00,LOS MAYALES,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-06,CESAR,VALLEDUPAR (CT),Martes,00:00:00,MERCADO,URBANA,EMPRESA,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-03-07,CESAR,VALLEDUPAR (CT),Miércoles,16:30:00,ALFONSO LOPEZ,URBANA,CLINICAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-08,CESAR,VALLEDUPAR (CT),Jueves,03:00:00,LOPERENA,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-08,CESAR,VALLEDUPAR (CT),Jueves,08:30:00,LA CASTELLANA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-09,CESAR,VALLEDUPAR (CT),Viernes,06:35:00,EDGARDO PUPO,URBANA,ESTADIO,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-10,CESAR,VALLEDUPAR (CT),Sábado,01:10:00,VILLALBA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-10,CESAR,VALLEDUPAR (CT),Sábado,12:30:00,SIMON BOLIVAR,URBANA,EMPRESA,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-03-11,CESAR,VALLEDUPAR (CT),Domingo,05:00:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-12,CESAR,VALLEDUPAR (CT),Lunes,14:08:00,LA POPA,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-03-12,CESAR,VALLEDUPAR (CT),Lunes,23:31:00,-,RURAL,FINCAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-14,CESAR,VALLEDUPAR (CT),Miércoles,06:45:00,ALTOS DE CONFACESAR,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-16,CESAR,VALLEDUPAR (CT),Viernes,14:30:00,NOVALITO,URBANA,FRENTE IGLESIA - VIA PUBLICA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-17,CESAR,VALLEDUPAR (CT),Sábado,05:00:00,HOSPITAL,URBANA,HOSPITALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-17,CESAR,VALLEDUPAR (CT),Sábado,12:50:00,SAN VICENTE,URBANA,"DROGUERIAS, FARMACIAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-20,CESAR,VALLEDUPAR (CT),Martes,22:15:00,CENTRO COMERCIAL GUATAPURI,URBANA,SUPERMERCADOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-22,CESAR,VALLEDUPAR (CT),Jueves,08:00:00,CENTRO,URBANA,PLAZAS DE MERCADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-24,CESAR,VALLEDUPAR (CT),Sábado,16:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-24,CESAR,VALLEDUPAR (CT),Sábado,16:20:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-26,CESAR,VALLEDUPAR (CT),Lunes,08:30:00,LOPERENA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-29,CESAR,VALLEDUPAR (CT),Jueves,14:00:00,NOVALITO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-31,CESAR,VALLEDUPAR (CT),Sábado,07:00:00,1º DE MAYO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-03-31,CESAR,VALLEDUPAR (CT),Sábado,14:20:00,CAÑAGUATE,URBANA,OFICINAS,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-04-01,CESAR,VALLEDUPAR (CT),Domingo,21:14:00,1º DE MAYO,URBANA,FRENTE RESTAURANTE,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-04-02,CESAR,VALLEDUPAR (CT),Lunes,08:50:00,ALFONSO LOPEZ,URBANA,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-03,CESAR,VALLEDUPAR (CT),Martes,11:00:00,LAS DELICIAS,URBANA,COMPRAVENTA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-04-06,CESAR,VALLEDUPAR (CT),Viernes,05:00:00,-,RURAL,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-08,CESAR,VALLEDUPAR (CT),Domingo,17:00:00,FUNDADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-04-09,CESAR,VALLEDUPAR (CT),Lunes,07:00:00,CENTRO,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-12,CESAR,VALLEDUPAR (CT),Jueves,09:00:00,-,RURAL,UNIVERSIDADES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-13,CESAR,VALLEDUPAR (CT),Viernes,04:00:00,FUNDADORES,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-14,CESAR,VALLEDUPAR (CT),Sábado,18:00:00,ALMACEN EXITO LAS FLORES,URBANA,SUPERMERCADOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-14,CESAR,VALLEDUPAR (CT),Sábado,21:00:00,1º DE MAYO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-16,CESAR,VALLEDUPAR (CT),Lunes,00:00:00,1º DE MAYO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-17,CESAR,VALLEDUPAR (CT),Martes,08:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-18,CESAR,VALLEDUPAR (CT),Miércoles,18:30:00,KENNEDY,URBANA,CENTROS RELIGIOSOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-20,CESAR,VALLEDUPAR (CT),Viernes,13:30:00,CENTRO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-20,CESAR,VALLEDUPAR (CT),Viernes,20:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-23,CESAR,VALLEDUPAR (CT),Lunes,22:10:00,HOSPITAL,URBANA,HOSPITALES,ARMA BLANCA,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,HC
2012-04-24,CESAR,VALLEDUPAR (CT),Martes,13:00:00,LA GRANJA,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-27,CESAR,VALLEDUPAR (CT),Viernes,04:00:00,LOS MILAGROS,URBANA,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-04-30,CESAR,VALLEDUPAR (CT),Lunes,15:45:00,FUNDADORES,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-05-02,CESAR,VALLEDUPAR (CT),Miércoles,00:00:00,DUNDACARE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-03,CESAR,VALLEDUPAR (CT),Jueves,10:30:00,OBRERO,URBANA,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-03,CESAR,VALLEDUPAR (CT),Jueves,11:15:00,LOS CACIQUES,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-11,CESAR,VALLEDUPAR (CT),Viernes,20:45:00,SIMON BOLIVAR,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-05-15,CESAR,VALLEDUPAR (CT),Martes,19:30:00,FUNDADORES,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-05-16,CESAR,VALLEDUPAR (CT),Miércoles,15:40:00,FUNDADORES,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-05-17,CESAR,VALLEDUPAR (CT),Jueves,16:20:00,GARUPAL I,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-17,CESAR,VALLEDUPAR (CT),Jueves,19:30:00,SIMON BOLIVAR,URBANA,"DROGUERIAS, FARMACIAS",ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-05-21,CESAR,VALLEDUPAR (CT),Lunes,11:00:00,PANAMA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-22,CESAR,VALLEDUPAR (CT),Martes,17:00:00,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-05-28,CESAR,VALLEDUPAR (CT),Lunes,00:00:00,12 DE OCTUBRE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-30,CESAR,VALLEDUPAR (CT),Miércoles,11:00:00,LOPERENA,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-05-31,CESAR,VALLEDUPAR (CT),Jueves,16:30:00,CENTRO,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-02,CESAR,VALLEDUPAR (CT),Sábado,10:00:00,SANTANA,URBANA,CONSULTORIOS MEDICOS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-06-03,CESAR,VALLEDUPAR (CT),Domingo,11:00:00,NUEVA ESPERANZA,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-04,CESAR,VALLEDUPAR (CT),Lunes,09:30:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-05,CESAR,VALLEDUPAR (CT),Martes,19:10:00,LOS CORTIJOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-12,CESAR,VALLEDUPAR (CT),Martes,10:15:00,SAN CARLOS,URBANA,ALMACENES,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-06-14,CESAR,VALLEDUPAR (CT),Jueves,15:00:00,CASIMIRO MASTRE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-06-15,CESAR,VALLEDUPAR (CT),Viernes,13:00:00,LA GRANJA,URBANA,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-17,CESAR,VALLEDUPAR (CT),Domingo,04:00:00,LAS ROCAS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-21,CESAR,VALLEDUPAR (CT),Jueves,10:00:00,SAN VICENTE,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-22,CESAR,VALLEDUPAR (CT),Viernes,14:00:00,1º DE MAYO,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-29,CESAR,VALLEDUPAR (CT),Viernes,02:00:00,CENTRO,URBANA,ALMACENES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-06-30,CESAR,VALLEDUPAR (CT),Sábado,02:30:00,LAS MARIAS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,VEHICULO,A PIE,1,HC
2012-07-07,CESAR,VALLEDUPAR (CT),Sábado,15:00:00,SAN VICENTE,URBANA,CONSULTORIOS  ODONTOLOGICOS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-07-10,CESAR,VALLEDUPAR (CT),Martes,10:00:00,CENTRO,URBANA,PLAZAS DE MERCADO,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-10,CESAR,VALLEDUPAR (CT),Martes,13:00:00,SAN VICENTE,URBANA,RESTAURANTES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-07-11,CESAR,VALLEDUPAR (CT),Miércoles,21:15:00,EDGARDO PUPO,URBANA,ALMACENES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,1,HC
2012-07-16,CESAR,VALLEDUPAR (CT),Lunes,14:00:00,ALFONSO LOPEZ,URBANA,INSTALACIONES JUDICIALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-19,CESAR,VALLEDUPAR (CT),Jueves,09:00:00,OBRERO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-22,CESAR,VALLEDUPAR (CT),Domingo,21:30:00,MAREIGUA,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-26,CESAR,VALLEDUPAR (CT),Jueves,10:48:00,CASIMIRO MASTRE,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,1,HC
2012-07-28,CESAR,VALLEDUPAR (CT),Sábado,13:30:00,LA GRANJA,URBANA,ALMACENES,ARMA DE FUEGO,A PIE,A PIE,1,HC
2012-07-28,CESAR,VALLEDUPAR (CT),Sábado,16:30:00,NOVALITO,URBANA,VIAS PUBLICAS,PUNZANTES,A PIE,A PIE,1,HC
2012-07-30,CESAR,VALLEDUPAR (CT),Lunes,10:30:00,MERCA BASTOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-31,CESAR,VALLEDUPAR (CT),Martes,08:00:00,LA NEVADA,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-31,CESAR,VALLEDUPAR (CT),Martes,08:00:00,LA POPA,URBANA,INSTALACIONES DEL EJERCITO,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-31,CESAR,VALLEDUPAR (CT),Martes,11:00:00,ALTOS DE CONFACESAR,URBANA,"COLEGIOS, ESCUELAS",SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-07-31,CESAR,VALLEDUPAR (CT),Martes,14:00:00,LA CANDELARIA,URBANA,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-07,CESAR,VALLEDUPAR (CT),Martes,15:30:00,CIUDADELA 450 AÑOS,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-10,CESAR,VALLEDUPAR (CT),Viernes,02:00:00,CENTRO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-12,CESAR,VALLEDUPAR (CT),Domingo,09:00:00,ALFONSO LOPEZ,URBANA,OFICINAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-13,CESAR,VALLEDUPAR (CT),Lunes,10:00:00,SANTANA,URBANA,CLINICAS Y SIMILARES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-17,CESAR,VALLEDUPAR (CT),Viernes,11:30:00,CENTRO,URBANA,SUPERMERCADOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-18,CESAR,VALLEDUPAR (CT),Sábado,00:35:00,MAREIGUA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-18,CESAR,VALLEDUPAR (CT),Sábado,07:00:00,LA NEVADA,URBANA,EMPRESA,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-18,CESAR,VALLEDUPAR (CT),Sábado,15:00:00,CALLEJA DEL NORTE,URBANA,TALLERES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-19,CESAR,VALLEDUPAR (CT),Domingo,16:00:00,VILLALBA,URBANA,RESTAURANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,1,HC
2012-08-20,CESAR,VALLEDUPAR (CT),Lunes,23:30:00,SICARARE,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,1,HC
